epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570468983659,2019-10-07T13.23.03.659,7.241,-71.204,-20.976,-34.101
1570468983680,2019-10-07T13.23.03.680,7.262,-89.436,-19.893,-39.146
1570468983700,2019-10-07T13.23.03.700,7.282,-102.180,-0.320,-15.747
1570468983721,2019-10-07T13.23.03.721,7.303,-93.735,-0.701,11.280
1570468983740,2019-10-07T13.23.03.740,7.322,-47.424,42.805,14.223
1570468983760,2019-10-07T13.23.03.760,7.342,-19.329,70.046,8.491
1570468983781,2019-10-07T13.23.03.781,7.363,-47.851,29.954,-0.137
1570468983801,2019-10-07T13.23.03.801,7.383,-41.631,-22.058,-2.226
1570468983820,2019-10-07T13.23.03.820,7.402,-5.899,-12.470,6.204
1570468983841,2019-10-07T13.23.03.841,7.423,-0.945,19.909,4.009
1570468983861,2019-10-07T13.23.03.861,7.443,-19.146,7.759,-5.351
1570468983882,2019-10-07T13.23.03.882,7.464,-35.960,-15.579,-8.872
1570468983902,2019-10-07T13.23.03.902,7.484,-51.037,-7.149,-5.701
1570468983921,2019-10-07T13.23.03.921,7.503,-76.540,22.104,-1.601
1570468983942,2019-10-07T13.23.03.942,7.524,-101.174,28.735,-3.201
1570468983962,2019-10-07T13.23.03.962,7.544,-115.610,3.582,-8.872
1570468983983,2019-10-07T13.23.03.983,7.565,-135.488,-31.524,-11.082
1570468984002,2019-10-07T13.23.04.002,7.584,-160.168,-52.271,-8.918
1570468984022,2019-10-07T13.23.04.022,7.604,-162.866,-56.159,-7.027
1570468984043,2019-10-07T13.23.04.043,7.625,-154.512,-30.412,-10.259
1570468984063,2019-10-07T13.23.04.063,7.645,-168.674,-37.546,-24.207
1570468984082,2019-10-07T13.23.04.082,7.664,-185.335,-49.146,-21.357
1570468984103,2019-10-07T13.23.04.103,7.685,-188.003,-33.399,-5.762
1570468984123,2019-10-07T13.23.04.123,7.705,-175.915,-17.104,2.698
1570468984144,2019-10-07T13.23.04.144,7.726,-155.442,-41.326,-5.732
1570468984164,2019-10-07T13.23.04.164,7.746,-126.311,-86.220,-12.149
1570468984183,2019-10-07T13.23.04.183,7.765,-74.131,-89.970,-5.869
1570468984204,2019-10-07T13.23.04.204,7.786,-1.875,-57.271,-7.226
1570468984224,2019-10-07T13.23.04.224,7.806,80.915,-6.921,-12.500
1570468984245,2019-10-07T13.23.04.245,7.827,147.576,35.762,-11.982
1570468984264,2019-10-07T13.23.04.264,7.846,175.701,58.537,-2.149
1570468984285,2019-10-07T13.23.04.285,7.867,206.463,65.229,7.881
1570468984305,2019-10-07T13.23.04.305,7.887,245.701,49.314,14.695
1570468984326,2019-10-07T13.23.04.326,7.908,280.335,15.274,12.546
1570468984345,2019-10-07T13.23.04.345,7.927,306.463,-0.503,-1.845
1570468984365,2019-10-07T13.23.04.365,7.947,320.183,9.741,-8.674
1570468984386,2019-10-07T13.23.04.386,7.968,318.796,33.933,-4.253
1570468984406,2019-10-07T13.23.04.406,7.988,295.198,43.399,4.558
1570468984427,2019-10-07T13.23.04.427,8.009,254.588,58.079,12.698
1570468984446,2019-10-07T13.23.04.446,8.028,213.079,73.613,13.491
1570468984466,2019-10-07T13.23.04.466,8.048,178.750,34.970,2.043
1570468984487,2019-10-07T13.23.04.487,8.069,132.622,-24.619,-9.314
1570468984507,2019-10-07T13.23.04.507,8.089,79.909,-34.909,-13.018
1570468984526,2019-10-07T13.23.04.526,8.108,28.003,-29.268,-8.872
1570468984547,2019-10-07T13.23.04.547,8.129,-21.235,-14.710,-6.006
1570468984567,2019-10-07T13.23.04.567,8.149,-70.396,8.872,-7.866
1570468984588,2019-10-07T13.23.04.588,8.170,-155.457,-5.991,-10.305
1570468984607,2019-10-07T13.23.04.607,8.189,-183.095,43.979,5.503
1570468984627,2019-10-07T13.23.04.627,8.209,-98.491,37.713,-5.732
1570468984648,2019-10-07T13.23.04.648,8.230,-73.811,-16.601,-20.518
1570468984668,2019-10-07T13.23.04.668,8.250,-82.012,60.793,-13.095
1570468984689,2019-10-07T13.23.04.689,8.271,-82.729,70.564,-8.674
1570468984708,2019-10-07T13.23.04.708,8.290,-87.820,-4.238,-7.500
1570468984728,2019-10-07T13.23.04.728,8.310,-72.607,-25.107,-0.457
1570468984749,2019-10-07T13.23.04.749,8.331,-39.802,9.223,5.595
1570468984769,2019-10-07T13.23.04.769,8.351,-29.329,56.159,7.805
1570468984788,2019-10-07T13.23.04.788,8.370,-29.314,35.152,1.707
1570468984809,2019-10-07T13.23.04.809,8.391,-17.866,-8.140,1.707
1570468984829,2019-10-07T13.23.04.829,8.411,-11.738,-13.186,3.750
1570468984850,2019-10-07T13.23.04.850,8.432,-19.802,-3.415,-0.412
1570468984869,2019-10-07T13.23.04.869,8.451,-36.860,1.509,-3.034
1570468984890,2019-10-07T13.23.04.890,8.472,-57.668,5.381,-1.524
1570468984910,2019-10-07T13.23.04.910,8.492,-80.823,19.649,0.960
1570468984931,2019-10-07T13.23.04.931,8.513,-103.765,33.216,0.366
1570468984951,2019-10-07T13.23.04.951,8.533,-123.354,24.116,-4.573
1570468984970,2019-10-07T13.23.04.970,8.552,-144.649,-17.226,-10.488
1570468984991,2019-10-07T13.23.04.991,8.573,-153.415,-48.933,-11.174
1570468985011,2019-10-07T13.23.05.011,8.593,-148.262,-45.869,-13.674
1570468985032,2019-10-07T13.23.05.032,8.614,-149.710,-52.317,-16.860
1570468985051,2019-10-07T13.23.05.051,8.633,-161.128,-60.335,-17.912
1570468985071,2019-10-07T13.23.05.071,8.653,-164.802,-35.701,-13.110
1570468985092,2019-10-07T13.23.05.092,8.674,-165.579,-13.780,-8.323
1570468985112,2019-10-07T13.23.05.112,8.694,-171.524,-34.055,-15.534
1570468985131,2019-10-07T13.23.05.131,8.713,-166.418,-68.765,-16.494
1570468985152,2019-10-07T13.23.05.152,8.734,-140.869,-69.253,-10.030
1570468985172,2019-10-07T13.23.05.172,8.754,-101.616,-65.518,-8.476
1570468985193,2019-10-07T13.23.05.193,8.775,-43.765,-67.332,-9.863
1570468985213,2019-10-07T13.23.05.213,8.795,28.841,-61.692,-20.534
1570468985232,2019-10-07T13.23.05.232,8.814,97.530,-27.652,-28.277
1570468985253,2019-10-07T13.23.05.253,8.835,127.805,28.018,-24.756
1570468985273,2019-10-07T13.23.05.273,8.855,159.146,54.787,-12.302
1570468985294,2019-10-07T13.23.05.294,8.876,214.710,55.366,-4.329
1570468985313,2019-10-07T13.23.05.313,8.895,266.555,20.838,-8.567
1570468985333,2019-10-07T13.23.05.333,8.915,304.024,-26.357,-17.973
1570468985354,2019-10-07T13.23.05.354,8.936,317.973,-27.591,-29.954
1570468985374,2019-10-07T13.23.05.374,8.956,322.454,12.561,-33.384
1570468985393,2019-10-07T13.23.05.393,8.975,314.314,34.009,-21.570
1570468985414,2019-10-07T13.23.05.414,8.996,287.927,31.692,-10.701
1570468985434,2019-10-07T13.23.05.434,9.016,242.729,53.872,-0.290
1570468985455,2019-10-07T13.23.05.455,9.037,202.881,54.741,2.591
1570468985475,2019-10-07T13.23.05.475,9.057,164.268,19.314,-2.774
1570468985495,2019-10-07T13.23.05.495,9.077,109.939,19.695,-9.116
1570468985515,2019-10-07T13.23.05.515,9.097,55.701,13.049,-16.113
1570468985536,2019-10-07T13.23.05.536,9.118,5.381,-39.893,-19.482
1570468985556,2019-10-07T13.23.05.556,9.138,-43.018,-67.957,-17.896
1570468985575,2019-10-07T13.23.05.575,9.157,-91.799,-28.841,-12.683
1570468985596,2019-10-07T13.23.05.596,9.178,-147.165,-12.012,-5.396
1570468985616,2019-10-07T13.23.05.616,9.198,-167.271,58.155,17.104
1570468985637,2019-10-07T13.23.05.637,9.219,-105.122,116.524,5.335
1570468985656,2019-10-07T13.23.05.656,9.238,-80.899,19.223,-21.204
1570468985676,2019-10-07T13.23.05.676,9.258,-91.784,-8.308,-18.994
1570468985697,2019-10-07T13.23.05.697,9.279,-108.476,50.015,-4.787
1570468985717,2019-10-07T13.23.05.717,9.299,-106.021,57.073,5.107
1570468985738,2019-10-07T13.23.05.738,9.320,-54.070,41.341,8.613
1570468985757,2019-10-07T13.23.05.757,9.339,-39.101,28.582,-4.665
1570468985777,2019-10-07T13.23.05.777,9.359,-64.466,-19.512,-18.476
1570468985798,2019-10-07T13.23.05.798,9.380,-44.863,-62.393,-17.241
1570468985818,2019-10-07T13.23.05.818,9.400,-12.149,-23.674,-0.412
1570468985837,2019-10-07T13.23.05.837,9.419,-13.262,28.872,3.674
1570468985858,2019-10-07T13.23.05.858,9.440,-29.024,7.622,-3.552
1570468985878,2019-10-07T13.23.05.878,9.460,-44.497,-40.091,-6.204
1570468985899,2019-10-07T13.23.05.899,9.481,-57.820,-42.713,-4.832
1570468985918,2019-10-07T13.23.05.918,9.500,-73.887,-3.537,-5.488
1570468985938,2019-10-07T13.23.05.938,9.520,-98.689,17.180,-7.713
1570468985959,2019-10-07T13.23.05.959,9.541,-123.948,-3.780,-7.927
1570468985979,2019-10-07T13.23.05.979,9.561,-134.390,-22.637,-5.762
1570468986000,2019-10-07T13.23.06.000,9.582,-142.896,-35.274,-5.152
1570468986019,2019-10-07T13.23.06.019,9.601,-155.122,-40.945,-2.866
1570468986039,2019-10-07T13.23.06.039,9.621,-171.067,-19.040,-4.223
1570468986060,2019-10-07T13.23.06.060,9.642,-175.503,-14.710,-4.558
1570468986080,2019-10-07T13.23.06.080,9.662,-172.073,-23.460,-9.436
1570468986099,2019-10-07T13.23.06.099,9.681,-174.588,-39.207,-14.680
1570468986120,2019-10-07T13.23.06.120,9.702,-179.405,-60.107,-14.604
1570468986141,2019-10-07T13.23.06.141,9.723,-175.213,-81.098,-3.277
1570468986161,2019-10-07T13.23.06.161,9.743,-142.012,-60.335,17.119
1570468986180,2019-10-07T13.23.06.180,9.762,-87.515,-25.320,23.948
1570468986201,2019-10-07T13.23.06.201,9.783,-25.274,-5.229,12.226
1570468986221,2019-10-07T13.23.06.221,9.803,42.348,22.165,-0.579
1570468986242,2019-10-07T13.23.06.242,9.824,104.421,33.430,2.393
1570468986262,2019-10-07T13.23.06.262,9.844,144.726,-1.189,7.226
1570468986281,2019-10-07T13.23.06.281,9.863,185.884,-16.601,10.091
1570468986302,2019-10-07T13.23.06.302,9.884,228.628,-13.064,9.527
1570468986322,2019-10-07T13.23.06.322,9.904,262.561,-9.863,7.195
1570468986343,2019-10-07T13.23.06.343,9.925,279.665,-14.482,-0.259
1570468986362,2019-10-07T13.23.06.362,9.944,289.238,-24.055,-12.500
1570468986382,2019-10-07T13.23.06.382,9.964,295.793,-8.186,-17.393
1570468986403,2019-10-07T13.23.06.403,9.985,296.159,14.771,-16.098
1570468986423,2019-10-07T13.23.06.423,10.005,284.558,37.851,-9.741
1570468986442,2019-10-07T13.23.06.442,10.024,262.302,50.640,-2.698
1570468986463,2019-10-07T13.23.06.463,10.045,226.418,50.076,0.854
1570468986483,2019-10-07T13.23.06.483,10.065,190.244,23.704,-3.567
1570468986504,2019-10-07T13.23.06.504,10.086,144.832,4.497,-8.171
1570468986523,2019-10-07T13.23.06.523,10.105,93.811,-0.777,-13.323
1570468986543,2019-10-07T13.23.06.543,10.125,41.387,-9.192,-11.143
1570468986564,2019-10-07T13.23.06.564,10.146,-26.006,28.247,-5.701
1570468986584,2019-10-07T13.23.06.584,10.166,-161.387,13.582,-13.796
1570468986605,2019-10-07T13.23.06.605,10.187,-182.378,91.814,-1.433
1570468986624,2019-10-07T13.23.06.624,10.206,-80.473,54.726,-24.116
1570468986644,2019-10-07T13.23.06.644,10.226,-80.244,-66.052,-30.732
1570468986665,2019-10-07T13.23.06.665,10.247,-111.052,44.787,-5.503
1570468986685,2019-10-07T13.23.06.685,10.267,-88.186,121.402,23.750
1570468986704,2019-10-07T13.23.06.704,10.286,-30.122,114.634,18.125
1570468986725,2019-10-07T13.23.06.725,10.307,-42.439,16.082,-7.424
1570468986745,2019-10-07T13.23.06.745,10.327,-74.131,-103.628,-22.698
1570468986766,2019-10-07T13.23.06.766,10.348,-52.104,-80.290,-16.372
1570468986785,2019-10-07T13.23.06.785,10.367,-15.091,6.326,-0.351
1570468986806,2019-10-07T13.23.06.806,10.388,-6.540,34.024,0.671
1570468986826,2019-10-07T13.23.06.826,10.408,-22.149,3.155,-5.107
1570468986847,2019-10-07T13.23.06.847,10.429,-40.899,-25.137,-7.652
1570468986867,2019-10-07T13.23.06.867,10.449,-52.973,-37.271,-8.003
1570468986886,2019-10-07T13.23.06.886,10.468,-68.918,-28.445,-3.918
1570468986907,2019-10-07T13.23.06.907,10.489,-93.384,-8.628,1.418
1570468986927,2019-10-07T13.23.06.927,10.509,-114.024,14.482,4.284
1570468986948,2019-10-07T13.23.06.948,10.530,-135.747,40.259,4.223
1570468986967,2019-10-07T13.23.06.967,10.549,-153.537,19.497,1.159
1570468986987,2019-10-07T13.23.06.987,10.569,-158.902,-17.027,0.168
1570468987008,2019-10-07T13.23.07.008,10.590,-161.402,-34.101,-2.195
1570468987028,2019-10-07T13.23.07.028,10.610,-163.338,-35.579,-10.091
1570468987047,2019-10-07T13.23.07.047,10.629,-162.332,-33.567,-18.735
1570468987068,2019-10-07T13.23.07.068,10.650,-149.710,-31.372,-20.701
1570468987088,2019-10-07T13.23.07.088,10.670,-146.707,-32.226,-23.308
1570468987109,2019-10-07T13.23.07.109,10.691,-164.116,-47.774,-26.677
1570468987129,2019-10-07T13.23.07.129,10.711,-162.470,-70.960,-11.784
1570468987148,2019-10-07T13.23.07.148,10.730,-135.884,-71.082,9.634
1570468987169,2019-10-07T13.23.07.169,10.751,-90.427,-44.268,18.750
1570468987189,2019-10-07T13.23.07.189,10.771,-29.314,-33.293,16.662
1570468987210,2019-10-07T13.23.07.210,10.792,37.348,-47.134,0.640
1570468987229,2019-10-07T13.23.07.229,10.811,102.287,-33.796,-12.302
1570468987249,2019-10-07T13.23.07.249,10.831,139.512,10.290,-9.085
1570468987270,2019-10-07T13.23.07.270,10.852,148.155,45.564,-4.634
1570468987290,2019-10-07T13.23.07.290,10.872,183.445,66.966,1.021
1570468987309,2019-10-07T13.23.07.309,10.891,230.747,50.442,1.692
1570468987330,2019-10-07T13.23.07.330,10.912,270.762,-1.845,-5.854
1570468987350,2019-10-07T13.23.07.350,10.932,290.198,-49.726,-14.817
1570468987371,2019-10-07T13.23.07.371,10.953,299.939,-53.887,-14.954
1570468987391,2019-10-07T13.23.07.391,10.973,299.085,13.354,-9.116
1570468987411,2019-10-07T13.23.07.411,10.993,285.091,97.149,2.805
1570468987431,2019-10-07T13.23.07.431,11.013,257.271,126.006,19.284
1570468987452,2019-10-07T13.23.07.452,11.034,221.433,110.899,21.905
1570468987472,2019-10-07T13.23.07.472,11.054,183.171,79.360,8.140
1570468987491,2019-10-07T13.23.07.491,11.073,145.549,59.741,-5.473
1570468987512,2019-10-07T13.23.07.512,11.094,100.518,19.817,-17.607
1570468987532,2019-10-07T13.23.07.532,11.114,43.963,-49.009,-26.601
1570468987553,2019-10-07T13.23.07.553,11.135,-14.101,-69.665,-30.213
1570468987572,2019-10-07T13.23.07.572,11.154,-60.625,-52.317,-30.488
1570468987592,2019-10-07T13.23.07.592,11.174,-95.015,-60.320,-29.726
1570468987613,2019-10-07T13.23.07.613,11.195,-180.960,-108.689,-26.905
1570468987633,2019-10-07T13.23.07.633,11.215,-195.076,8.902,5.335
1570468987654,2019-10-07T13.23.07.654,11.236,-109.970,97.835,5.930
1570468987673,2019-10-07T13.23.07.673,11.255,-93.796,30.274,-4.680
1570468987693,2019-10-07T13.23.07.693,11.275,-110.854,58.643,-0.915
1570468987714,2019-10-07T13.23.07.714,11.296,-110.152,74.284,-2.591
1570468987734,2019-10-07T13.23.07.734,11.316,-102.607,64.954,12.134
1570468987753,2019-10-07T13.23.07.753,11.335,-78.765,65.762,23.750
1570468987774,2019-10-07T13.23.07.774,11.356,-59.162,57.835,11.524
1570468987794,2019-10-07T13.23.07.794,11.376,-65.838,23.277,-3.155
1570468987815,2019-10-07T13.23.07.815,11.397,-64.070,-34.192,-8.720
1570468987834,2019-10-07T13.23.07.834,11.416,-49.085,-41.570,-3.933
1570468987854,2019-10-07T13.23.07.854,11.436,-46.341,-15.732,-6.418
1570468987875,2019-10-07T13.23.07.875,11.457,-54.192,-32.073,-14.040
1570468987895,2019-10-07T13.23.07.895,11.477,-58.262,-48.933,-19.939
1570468987914,2019-10-07T13.23.07.914,11.496,-70.412,-45.274,-21.616
1570468987935,2019-10-07T13.23.07.935,11.517,-86.448,-30.457,-14.421
1570468987955,2019-10-07T13.23.07.955,11.537,-89.405,2.149,-7.530
1570468987976,2019-10-07T13.23.07.976,11.558,-89.604,18.095,-6.235
1570468987996,2019-10-07T13.23.07.996,11.578,-106.601,2.195,-7.866
1570468988016,2019-10-07T13.23.08.016,11.598,-124.329,-30.274,-9.558
1570468988036,2019-10-07T13.23.08.036,11.618,-126.082,-58.567,-5.838
1570468988057,2019-10-07T13.23.08.057,11.639,-125.777,-57.348,2.134
1570468988077,2019-10-07T13.23.08.077,11.659,-134.207,-21.890,3.765
1570468988096,2019-10-07T13.23.08.096,11.678,-138.338,7.043,5.838
1570468988117,2019-10-07T13.23.08.117,11.699,-138.323,9.649,8.354
1570468988137,2019-10-07T13.23.08.137,11.719,-140.076,2.271,7.470
1570468988158,2019-10-07T13.23.08.158,11.740,-133.811,-11.021,8.552
1570468988177,2019-10-07T13.23.08.177,11.759,-113.628,-39.436,8.857
1570468988197,2019-10-07T13.23.08.197,11.779,-86.250,-63.049,5.183
1570468988218,2019-10-07T13.23.08.218,11.800,-54.756,-63.963,-2.912
1570468988238,2019-10-07T13.23.08.238,11.820,-18.811,-55.655,-10.732
1570468988259,2019-10-07T13.23.08.259,11.841,13.613,-50.625,-20.808
1570468988278,2019-10-07T13.23.08.278,11.860,40.671,-27.546,-25.960
1570468988298,2019-10-07T13.23.08.298,11.880,69.177,1.067,-25.640
1570468988319,2019-10-07T13.23.08.319,11.901,105.640,14.771,-22.439
1570468988339,2019-10-07T13.23.08.339,11.921,139.634,18.247,-18.293
1570468988358,2019-10-07T13.23.08.358,11.940,171.723,23.430,-14.619
1570468988379,2019-10-07T13.23.08.379,11.961,209.527,32.744,-8.857
1570468988399,2019-10-07T13.23.08.399,11.981,237.027,21.357,-9.451
1570468988420,2019-10-07T13.23.08.420,12.002,252.988,-13.125,-12.302
1570468988439,2019-10-07T13.23.08.439,12.021,260.960,-49.604,-11.479
1570468988459,2019-10-07T13.23.08.459,12.041,251.875,-65.732,-12.790
1570468988480,2019-10-07T13.23.08.480,12.062,220.991,-22.530,-13.933
1570468988500,2019-10-07T13.23.08.500,12.082,180.335,54.954,-1.784
1570468988521,2019-10-07T13.23.08.521,12.103,147.241,108.216,12.485
1570468988540,2019-10-07T13.23.08.540,12.122,99.268,103.079,12.317
1570468988560,2019-10-07T13.23.08.560,12.142,3.155,29.985,0.488
1570468988581,2019-10-07T13.23.08.581,12.163,21.280,-16.524,9.787
1570468988601,2019-10-07T13.23.08.601,12.183,48.369,5.427,8.979
1570468988620,2019-10-07T13.23.08.620,12.202,36.723,60.655,-12.409
1570468988641,2019-10-07T13.23.08.641,12.223,41.326,41.524,-12.317
1570468988661,2019-10-07T13.23.08.661,12.243,40.564,-60.274,-10.259
1570468988682,2019-10-07T13.23.08.682,12.264,38.491,-59.726,-14.817
1570468988701,2019-10-07T13.23.08.701,12.283,37.530,-3.277,-12.043
1570468988722,2019-10-07T13.23.08.722,12.304,28.659,9.939,-8.186
1570468988742,2019-10-07T13.23.08.742,12.324,20.107,18.110,-6.143
1570468988763,2019-10-07T13.23.08.763,12.345,18.277,23.399,-6.387
1570468988783,2019-10-07T13.23.08.783,12.365,16.387,9.954,-6.052
1570468988802,2019-10-07T13.23.08.802,12.384,13.369,4.207,-5.137
1570468988823,2019-10-07T13.23.08.823,12.405,10.412,9.009,-4.101
1570468988843,2019-10-07T13.23.08.843,12.425,7.134,11.540,-3.232
1570468988864,2019-10-07T13.23.08.864,12.446,2.149,4.253,-3.415
1570468988883,2019-10-07T13.23.08.883,12.465,-1.463,-1.601,-3.948
1570468988903,2019-10-07T13.23.08.903,12.485,-2.805,-6.174,-3.872
1570468988924,2019-10-07T13.23.08.924,12.506,-2.729,-7.591,-3.201
1570468988944,2019-10-07T13.23.08.944,12.526,-1.509,-2.561,-2.485
1570468988963,2019-10-07T13.23.08.963,12.545,-0.030,5.046,-1.646
1570468988984,2019-10-07T13.23.08.984,12.566,0.473,7.759,-1.159
1570468989004,2019-10-07T13.23.09.004,12.586,0.274,8.460,-0.823
1570468989025,2019-10-07T13.23.09.025,12.607,-0.152,9.238,-0.762
1570468989045,2019-10-07T13.23.09.045,12.627,-0.793,7.378,-0.823
1570468989064,2019-10-07T13.23.09.064,12.646,-1.311,5.351,-0.884
1570468989085,2019-10-07T13.23.09.085,12.667,-2.088,3.537,-0.960
1570468989105,2019-10-07T13.23.09.105,12.687,-2.591,2.668,-0.930
1570468989126,2019-10-07T13.23.09.126,12.708,-2.851,1.707,-1.143
1570468989145,2019-10-07T13.23.09.145,12.727,-3.369,-0.427,-1.387
1570468989165,2019-10-07T13.23.09.165,12.747,-3.110,-1.113,-1.433
1570468989186,2019-10-07T13.23.09.186,12.768,-2.454,-0.030,-1.235
1570468989206,2019-10-07T13.23.09.206,12.788,-1.418,1.860,-1.098
1570468989225,2019-10-07T13.23.09.225,12.807,-0.198,2.393,-0.823
1570468989246,2019-10-07T13.23.09.246,12.828,0.305,2.805,-0.671
1570468989266,2019-10-07T13.23.09.266,12.848,0.351,2.378,-0.762
1570468989287,2019-10-07T13.23.09.287,12.869,0.412,0.762,-0.838
1570468989307,2019-10-07T13.23.09.307,12.889,0.259,-0.137,-0.732
1570468989327,2019-10-07T13.23.09.327,12.909,0.122,0.015,-0.503
1570468989347,2019-10-07T13.23.09.347,12.929,0.198,0.915,-0.213
1570468989368,2019-10-07T13.23.09.368,12.950,0.061,0.732,-0.351
1570468989388,2019-10-07T13.23.09.388,12.970,-0.396,-0.793,-0.488
1570468989407,2019-10-07T13.23.09.407,12.989,-0.534,-0.701,-0.335
1570468989428,2019-10-07T13.23.09.428,13.010,-0.503,-0.244,-0.290
1570468989448,2019-10-07T13.23.09.448,13.030,-0.549,-0.930,-0.152
1570468989469,2019-10-07T13.23.09.469,13.051,-0.427,-0.762,-0.152
1570468989489,2019-10-07T13.23.09.489,13.071,-0.579,-0.549,-0.244
1570468989508,2019-10-07T13.23.09.508,13.090,-0.442,-0.595,-0.168
1570468989529,2019-10-07T13.23.09.529,13.111,0.030,0.152,-0.061
1570468989549,2019-10-07T13.23.09.549,13.131,0.244,0.168,0.076
1570468989570,2019-10-07T13.23.09.570,13.152,0.198,-0.899,0.030
1570468989589,2019-10-07T13.23.09.589,13.171,0.091,-0.991,0.015
1570468989609,2019-10-07T13.23.09.609,13.191,0.168,-0.320,0.091
1570468989630,2019-10-07T13.23.09.630,13.212,0.259,-0.564,0.076
1570468989650,2019-10-07T13.23.09.650,13.232,0.503,-1.509,-0.015
1570468989669,2019-10-07T13.23.09.669,13.251,0.381,-2.073,-0.015
1570468989690,2019-10-07T13.23.09.690,13.272,-0.046,-1.601,-0.046
1570468989710,2019-10-07T13.23.09.710,13.292,-0.457,-1.037,0.000
1570468989731,2019-10-07T13.23.09.731,13.313,-0.518,-0.396,0.076
1570468989750,2019-10-07T13.23.09.750,13.332,-0.381,-0.427,-0.030
1570468989770,2019-10-07T13.23.09.770,13.352,-0.046,-1.082,0.030
1570468989791,2019-10-07T13.23.09.791,13.373,0.061,-1.220,-0.107
1570468989811,2019-10-07T13.23.09.811,13.393,0.198,-0.945,-0.107
1570468989832,2019-10-07T13.23.09.832,13.414,0.473,-0.595,-0.152
1570468989851,2019-10-07T13.23.09.851,13.433,0.351,-0.793,-0.183
1570468989871,2019-10-07T13.23.09.871,13.453,0.351,-1.006,-0.152
1570468989892,2019-10-07T13.23.09.892,13.474,0.610,-0.976,-0.229
1570468989912,2019-10-07T13.23.09.912,13.494,1.143,-0.686,-0.320
1570468989932,2019-10-07T13.23.09.932,13.514,1.372,-0.503,-0.198
1570468989952,2019-10-07T13.23.09.952,13.534,1.174,-0.244,-0.137
1570468989973,2019-10-07T13.23.09.973,13.555,1.052,0.015,-0.030
1570468989993,2019-10-07T13.23.09.993,13.575,1.067,0.534,0.107
1570468990012,2019-10-07T13.23.10.012,13.594,1.189,1.082,0.061
1570468990033,2019-10-07T13.23.10.033,13.615,1.479,0.732,0.046
1570468990053,2019-10-07T13.23.10.053,13.635,1.723,-0.168,0.076
1570468990074,2019-10-07T13.23.10.074,13.656,1.509,0.274,0.107
1570468990094,2019-10-07T13.23.10.094,13.676,1.204,3.003,0.457
1570468990113,2019-10-07T13.23.10.113,13.695,1.067,5.396,0.549
1570468990134,2019-10-07T13.23.10.134,13.716,0.945,2.576,0.198
1570468990154,2019-10-07T13.23.10.154,13.736,1.021,-0.854,0.015
1570468990175,2019-10-07T13.23.10.175,13.757,1.098,-0.732,0.015
1570468990194,2019-10-07T13.23.10.194,13.776,1.006,-0.015,0.091
1570468990214,2019-10-07T13.23.10.214,13.796,0.960,0.564,0.198
1570468990235,2019-10-07T13.23.10.235,13.817,0.716,0.168,0.137
1570468990255,2019-10-07T13.23.10.255,13.837,0.381,-0.412,0.168
1570468990274,2019-10-07T13.23.10.274,13.856,0.412,0.107,0.152
1570468990295,2019-10-07T13.23.10.295,13.877,0.366,-0.320,0.198
1570468990315,2019-10-07T13.23.10.315,13.897,-0.107,-1.311,0.168
1570468990336,2019-10-07T13.23.10.336,13.918,-0.671,-1.555,0.122
1570468990356,2019-10-07T13.23.10.356,13.938,-0.793,-0.229,0.229
1570468990375,2019-10-07T13.23.10.375,13.957,-0.777,0.168,0.076
1570468990396,2019-10-07T13.23.10.396,13.978,-0.518,-1.311,0.061
1570468990416,2019-10-07T13.23.10.416,13.998,-0.183,-1.418,0.320
1570468990437,2019-10-07T13.23.10.437,14.019,-0.213,-0.183,0.412
1570468990456,2019-10-07T13.23.10.456,14.038,-0.488,0.625,0.457
1570468990476,2019-10-07T13.23.10.476,14.058,-0.716,0.991,0.518
1570468990497,2019-10-07T13.23.10.497,14.079,-0.899,0.335,0.595
1570468990517,2019-10-07T13.23.10.517,14.099,-0.808,0.091,0.610
1570468990536,2019-10-07T13.23.10.536,14.118,-0.732,-0.213,0.473
1570468990557,2019-10-07T13.23.10.557,14.139,-0.625,-1.662,0.259
1570468990578,2019-10-07T13.23.10.578,14.160,-0.549,-2.027,0.335
1570468990598,2019-10-07T13.23.10.598,14.180,-0.351,-0.396,0.518
1570468990619,2019-10-07T13.23.10.619,14.201,-0.229,-0.030,0.610
1570468990638,2019-10-07T13.23.10.638,14.220,-0.091,-1.311,0.457
1570468990658,2019-10-07T13.23.10.658,14.240,0.091,-1.997,0.305
1570468990679,2019-10-07T13.23.10.679,14.261,0.229,-1.326,0.396
1570468990699,2019-10-07T13.23.10.699,14.281,-0.046,-0.061,0.549
1570468990718,2019-10-07T13.23.10.718,14.300,-0.412,0.351,0.518
1570468990739,2019-10-07T13.23.10.739,14.321,-0.549,0.000,0.595
1570468990759,2019-10-07T13.23.10.759,14.341,-0.732,-0.564,0.579
1570468990780,2019-10-07T13.23.10.780,14.362,-0.549,-1.128,0.442
1570468990799,2019-10-07T13.23.10.799,14.381,-0.244,-1.296,0.366
1570468990819,2019-10-07T13.23.10.819,14.401,-0.015,-1.220,0.396
1570468990840,2019-10-07T13.23.10.840,14.422,-0.091,-0.701,0.534
1570468990860,2019-10-07T13.23.10.860,14.442,-0.107,0.274,0.518
1570468990881,2019-10-07T13.23.10.881,14.463,-0.152,0.122,0.473
