epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570465371674,2019-10-07T12.22.51.674,7.241,-94.909,-8.628,-1.387
1570465371694,2019-10-07T12.22.51.694,7.261,-101.905,-0.168,-5.838
1570465371713,2019-10-07T12.22.51.713,7.280,-113.125,3.704,-6.982
1570465371734,2019-10-07T12.22.51.734,7.301,-132.759,-11.601,-7.241
1570465371754,2019-10-07T12.22.51.754,7.321,-146.387,-35.229,-14.924
1570465371775,2019-10-07T12.22.51.775,7.342,-150.838,-54.177,-17.027
1570465371796,2019-10-07T12.22.51.796,7.363,-163.689,-56.082,-15.899
1570465371815,2019-10-07T12.22.51.815,7.382,-169.924,-52.698,-17.912
1570465371835,2019-10-07T12.22.51.835,7.402,-168.201,-69.512,-16.631
1570465371856,2019-10-07T12.22.51.856,7.423,-173.293,-83.155,-8.735
1570465371876,2019-10-07T12.22.51.876,7.443,-158.902,-75.823,-7.500
1570465371895,2019-10-07T12.22.51.895,7.462,-108.125,-64.497,-12.180
1570465371916,2019-10-07T12.22.51.916,7.483,-32.530,-49.299,-15.777
1570465371936,2019-10-07T12.22.51.936,7.503,40.716,-22.729,-21.265
1570465371957,2019-10-07T12.22.51.957,7.524,108.628,25.152,-21.113
1570465371976,2019-10-07T12.22.51.976,7.543,187.820,58.643,-11.875
1570465371996,2019-10-07T12.22.51.996,7.563,228.582,63.826,-8.963
1570465372017,2019-10-07T12.22.52.017,7.584,239.284,56.662,-13.491
1570465372037,2019-10-07T12.22.52.037,7.604,267.744,21.814,-12.790
1570465372056,2019-10-07T12.22.52.056,7.623,290.244,-35.595,-14.299
1570465372077,2019-10-07T12.22.52.077,7.644,293.506,-58.674,-15.762
1570465372097,2019-10-07T12.22.52.097,7.664,282.973,-26.082,-13.216
1570465372118,2019-10-07T12.22.52.118,7.685,259.756,15.000,-7.378
1570465372138,2019-10-07T12.22.52.138,7.705,224.924,45.625,3.979
1570465372157,2019-10-07T12.22.52.157,7.724,183.689,70.381,12.591
1570465372178,2019-10-07T12.22.52.178,7.745,143.902,60.991,16.646
1570465372198,2019-10-07T12.22.52.198,7.765,104.329,33.796,16.799
1570465372219,2019-10-07T12.22.52.219,7.786,61.296,26.677,13.826
1570465372238,2019-10-07T12.22.52.238,7.805,9.619,31.875,9.009
1570465372258,2019-10-07T12.22.52.258,7.825,-78.963,-11.997,-0.503
1570465372279,2019-10-07T12.22.52.279,7.846,-149.588,36.250,16.402
1570465372299,2019-10-07T12.22.52.299,7.866,-103.186,86.113,8.659
1570465372318,2019-10-07T12.22.52.318,7.885,-65.137,9.466,-24.405
1570465372339,2019-10-07T12.22.52.339,7.906,-58.780,12.866,-40.686
1570465372359,2019-10-07T12.22.52.359,7.926,-85.183,7.912,-26.280
1570465372380,2019-10-07T12.22.52.380,7.947,-103.765,0.183,7.790
1570465372400,2019-10-07T12.22.52.400,7.967,-102.912,52.439,6.784
1570465372420,2019-10-07T12.22.52.420,7.987,-74.710,31.662,-7.973
1570465372440,2019-10-07T12.22.52.440,8.007,-37.485,-11.814,-6.875
1570465372461,2019-10-07T12.22.52.461,8.028,-19.680,-1.829,4.253
1570465372481,2019-10-07T12.22.52.481,8.048,-35.762,42.470,13.643
1570465372500,2019-10-07T12.22.52.500,8.067,-61.829,75.015,13.826
1570465372521,2019-10-07T12.22.52.521,8.088,-63.293,40.534,2.942
1570465372541,2019-10-07T12.22.52.541,8.108,-54.131,-9.177,-6.921
1570465372562,2019-10-07T12.22.52.562,8.129,-55.503,-21.280,-10.152
1570465372582,2019-10-07T12.22.52.582,8.149,-69.741,-9.954,-9.710
1570465372601,2019-10-07T12.22.52.601,8.168,-92.515,9.070,-9.314
1570465372622,2019-10-07T12.22.52.622,8.189,-111.128,12.302,-11.174
1570465372642,2019-10-07T12.22.52.642,8.209,-118.765,-0.610,-15.229
1570465372663,2019-10-07T12.22.52.663,8.230,-117.790,-30.152,-15.427
1570465372682,2019-10-07T12.22.52.682,8.249,-125.625,-43.399,-12.134
1570465372702,2019-10-07T12.22.52.702,8.269,-142.119,-31.174,-12.485
1570465372723,2019-10-07T12.22.52.723,8.290,-147.957,-35.732,-20.198
1570465372743,2019-10-07T12.22.52.743,8.310,-147.439,-68.186,-19.619
1570465372762,2019-10-07T12.22.52.762,8.329,-164.817,-77.896,-13.628
1570465372783,2019-10-07T12.22.52.783,8.350,-163.095,-70.305,-16.494
1570465372803,2019-10-07T12.22.52.803,8.370,-137.317,-65.244,-22.119
1570465372824,2019-10-07T12.22.52.824,8.391,-100.046,-73.811,-21.082
1570465372843,2019-10-07T12.22.52.843,8.410,-49.070,-65.442,-14.558
1570465372863,2019-10-07T12.22.52.863,8.430,18.034,-28.826,-8.216
1570465372884,2019-10-07T12.22.52.884,8.451,73.857,14.162,-6.037
1570465372904,2019-10-07T12.22.52.904,8.471,137.134,46.555,-1.098
1570465372925,2019-10-07T12.22.52.925,8.492,209.680,61.463,1.692
1570465372944,2019-10-07T12.22.52.944,8.511,249.726,65.915,-1.037
1570465372964,2019-10-07T12.22.52.964,8.531,262.119,59.040,-3.582
1570465372985,2019-10-07T12.22.52.985,8.552,282.896,22.912,-2.439
1570465373005,2019-10-07T12.22.53.005,8.572,300.091,-15.854,-4.207
1570465373025,2019-10-07T12.22.53.025,8.592,300.122,-31.707,-7.683
1570465373045,2019-10-07T12.22.53.045,8.612,281.890,-6.524,-8.613
1570465373066,2019-10-07T12.22.53.066,8.633,244.771,40.198,3.277
1570465373086,2019-10-07T12.22.53.086,8.653,194.055,85.107,19.055
1570465373105,2019-10-07T12.22.53.105,8.672,147.805,71.753,22.668
1570465373126,2019-10-07T12.22.53.126,8.693,111.402,21.997,15.473
1570465373146,2019-10-07T12.22.53.146,8.713,75.168,15.747,5.747
1570465373167,2019-10-07T12.22.53.167,8.734,37.973,29.832,-1.814
1570465373187,2019-10-07T12.22.53.187,8.754,1.082,4.939,-7.835
1570465373206,2019-10-07T12.22.53.206,8.773,-34.451,-29.390,-10.091
1570465373227,2019-10-07T12.22.53.227,8.794,-69.024,-35.229,-7.104
1570465373247,2019-10-07T12.22.53.247,8.814,-123.704,16.494,3.034
1570465373268,2019-10-07T12.22.53.268,8.835,-117.409,68.796,5.290
1570465373287,2019-10-07T12.22.53.287,8.854,-76.738,8.293,-17.073
1570465373307,2019-10-07T12.22.53.307,8.874,-64.177,-16.997,-32.866
1570465373328,2019-10-07T12.22.53.328,8.895,-70.610,21.052,-27.348
1570465373348,2019-10-07T12.22.53.348,8.915,-80.976,29.863,-8.232
1570465373367,2019-10-07T12.22.53.367,8.934,-77.866,63.704,10.274
1570465373388,2019-10-07T12.22.53.388,8.955,-90.655,103.948,12.409
1570465373408,2019-10-07T12.22.53.408,8.975,-88.369,81.189,11.265
1570465373429,2019-10-07T12.22.53.429,8.996,-53.811,14.512,5.808
1570465373449,2019-10-07T12.22.53.449,9.016,-25.061,-35.610,-6.128
1570465373468,2019-10-07T12.22.53.468,9.035,-21.280,-25.488,-7.607
1570465373489,2019-10-07T12.22.53.489,9.056,-36.021,5.274,-4.131
1570465373509,2019-10-07T12.22.53.509,9.076,-53.338,15.091,-4.848
1570465373530,2019-10-07T12.22.53.530,9.097,-65.091,6.875,-8.567
1570465373549,2019-10-07T12.22.53.549,9.116,-74.375,-3.354,-11.143
1570465373569,2019-10-07T12.22.53.569,9.136,-87.058,-4.924,-12.881
1570465373590,2019-10-07T12.22.53.590,9.157,-101.479,0.122,-14.024
1570465373610,2019-10-07T12.22.53.610,9.177,-112.805,-0.518,-16.982
1570465373629,2019-10-07T12.22.53.629,9.196,-122.546,-24.787,-22.409
1570465373650,2019-10-07T12.22.53.650,9.217,-126.265,-68.506,-22.698
1570465373671,2019-10-07T12.22.53.671,9.238,-133.049,-73.674,-19.314
1570465373691,2019-10-07T12.22.53.691,9.258,-145.655,-44.223,-18.476
1570465373712,2019-10-07T12.22.53.712,9.279,-153.049,-41.662,-16.265
1570465373731,2019-10-07T12.22.53.731,9.298,-169.192,-44.680,-14.436
1570465373751,2019-10-07T12.22.53.751,9.318,-187.759,-45.930,-19.588
1570465373772,2019-10-07T12.22.53.772,9.339,-185.579,-65.655,-29.527
1570465373792,2019-10-07T12.22.53.792,9.359,-164.878,-105.930,-34.405
1570465373811,2019-10-07T12.22.53.811,9.378,-132.027,-127.317,-27.973
1570465373832,2019-10-07T12.22.53.832,9.399,-92.561,-105.229,-17.363
1570465373852,2019-10-07T12.22.53.852,9.419,-29.284,-48.293,-3.628
1570465373873,2019-10-07T12.22.53.873,9.440,42.256,26.220,6.829
1570465373892,2019-10-07T12.22.53.892,9.459,94.848,100.793,12.652
1570465373912,2019-10-07T12.22.53.912,9.479,158.933,105.960,12.988
1570465373933,2019-10-07T12.22.53.933,9.500,222.835,41.905,14.070
1570465373953,2019-10-07T12.22.53.953,9.520,254.207,-9.162,7.652
1570465373974,2019-10-07T12.22.53.974,9.541,278.247,-37.317,-2.058
1570465373993,2019-10-07T12.22.53.993,9.560,304.329,-35.473,-13.003
1570465374013,2019-10-07T12.22.54.013,9.580,322.165,3.872,-19.619
1570465374034,2019-10-07T12.22.54.034,9.601,324.451,38.095,-11.936
1570465374054,2019-10-07T12.22.54.054,9.621,313.049,36.555,0.046
1570465374073,2019-10-07T12.22.54.073,9.640,280.686,39.939,7.317
1570465374094,2019-10-07T12.22.54.094,9.661,229.756,56.387,13.064
1570465374114,2019-10-07T12.22.54.114,9.681,181.799,47.591,8.064
1570465374135,2019-10-07T12.22.54.135,9.702,146.448,12.470,-3.186
1570465374154,2019-10-07T12.22.54.154,9.721,108.765,-11.128,-10.823
1570465374174,2019-10-07T12.22.54.174,9.741,58.628,-10.274,-14.024
1570465374195,2019-10-07T12.22.54.195,9.762,0.640,17.622,-7.607
1570465374215,2019-10-07T12.22.54.215,9.782,-47.530,54.101,-3.582
1570465374236,2019-10-07T12.22.54.236,9.803,-79.405,63.247,-8.293
1570465374255,2019-10-07T12.22.54.255,9.822,-116.509,10.793,-14.527
1570465374275,2019-10-07T12.22.54.275,9.842,-129.710,26.082,-4.360
1570465374296,2019-10-07T12.22.54.296,9.863,-98.796,36.784,-14.162
1570465374317,2019-10-07T12.22.54.317,9.884,-81.128,-3.765,-25.107
1570465374336,2019-10-07T12.22.54.336,9.903,-75.137,29.939,-21.768
1570465374356,2019-10-07T12.22.54.356,9.923,-92.348,69.192,-12.043
1570465374377,2019-10-07T12.22.54.377,9.944,-95.762,52.774,1.555
1570465374397,2019-10-07T12.22.54.397,9.964,-89.527,39.619,10.793
1570465374416,2019-10-07T12.22.54.416,9.983,-89.787,42.134,7.287
1570465374437,2019-10-07T12.22.54.437,10.004,-62.500,25.351,4.527
1570465374457,2019-10-07T12.22.54.457,10.024,-28.750,-11.341,-1.326
1570465374478,2019-10-07T12.22.54.478,10.045,-19.848,-20.823,-3.293
1570465374497,2019-10-07T12.22.54.497,10.064,-35.640,10.915,2.774
1570465374517,2019-10-07T12.22.54.517,10.084,-50.884,27.973,3.720
1570465374538,2019-10-07T12.22.54.538,10.105,-57.485,13.537,-2.851
1570465374558,2019-10-07T12.22.54.558,10.125,-68.460,3.155,-8.171
1570465374579,2019-10-07T12.22.54.579,10.146,-83.613,-7.058,-10.899
1570465374598,2019-10-07T12.22.54.598,10.165,-97.226,-16.113,-13.430
1570465374618,2019-10-07T12.22.54.618,10.185,-106.799,-4.070,-16.418
1570465374639,2019-10-07T12.22.54.639,10.206,-112.500,-10.198,-20.381
1570465374659,2019-10-07T12.22.54.659,10.226,-120.732,-44.466,-20.899
1570465374678,2019-10-07T12.22.54.678,10.245,-133.521,-62.149,-17.896
1570465374699,2019-10-07T12.22.54.699,10.266,-146.631,-44.558,-17.683
1570465374719,2019-10-07T12.22.54.719,10.286,-145.412,-43.140,-24.604
1570465374740,2019-10-07T12.22.54.740,10.307,-139.024,-66.433,-25.976
1570465374759,2019-10-07T12.22.54.759,10.326,-146.616,-70.869,-21.372
1570465374779,2019-10-07T12.22.54.779,10.346,-168.552,-53.689,-21.220
1570465374800,2019-10-07T12.22.54.800,10.367,-162.805,-61.921,-25.015
1570465374820,2019-10-07T12.22.54.820,10.387,-132.530,-77.530,-23.902
1570465374841,2019-10-07T12.22.54.841,10.408,-91.387,-75.305,-19.954
1570465374860,2019-10-07T12.22.54.860,10.427,-33.552,-56.677,-16.646
1570465374880,2019-10-07T12.22.54.880,10.447,42.470,-41.845,-16.174
1570465374901,2019-10-07T12.22.54.901,10.468,95.488,-32.271,-19.116
1570465374921,2019-10-07T12.22.54.921,10.488,150.640,15.046,-12.973
1570465374941,2019-10-07T12.22.54.941,10.508,215.884,51.768,-2.942
1570465374961,2019-10-07T12.22.54.961,10.528,248.034,65.838,-3.735
1570465374982,2019-10-07T12.22.54.982,10.549,260.503,59.817,-9.085
1570465375002,2019-10-07T12.22.55.002,10.569,282.561,41.829,-12.957
1570465375021,2019-10-07T12.22.55.021,10.588,303.659,-24.878,-9.985
1570465375042,2019-10-07T12.22.55.042,10.609,310.396,-96.646,-10.168
1570465375062,2019-10-07T12.22.55.062,10.629,293.918,-52.043,-9.756
1570465375083,2019-10-07T12.22.55.083,10.650,257.012,52.698,1.067
1570465375103,2019-10-07T12.22.55.103,10.670,209.649,114.802,12.027
1570465375122,2019-10-07T12.22.55.122,10.689,166.082,92.348,14.223
1570465375143,2019-10-07T12.22.55.143,10.710,128.902,44.970,5.152
1570465375163,2019-10-07T12.22.55.163,10.730,88.125,26.235,-10.244
1570465375184,2019-10-07T12.22.55.184,10.751,44.223,7.454,-19.192
1570465375203,2019-10-07T12.22.55.203,10.770,0.564,-26.402,-20.381
1570465375223,2019-10-07T12.22.55.223,10.790,-37.637,-34.238,-18.872
1570465375244,2019-10-07T12.22.55.244,10.811,-87.896,-50.412,-15.899
1570465375264,2019-10-07T12.22.55.264,10.831,-152.729,7.409,8.720
1570465375283,2019-10-07T12.22.55.283,10.850,-128.887,122.485,9.482
1570465375304,2019-10-07T12.22.55.304,10.871,-94.863,27.363,-19.649
1570465375324,2019-10-07T12.22.55.324,10.891,-83.247,-56.311,-25.701
1570465375345,2019-10-07T12.22.55.345,10.912,-75.046,-2.149,-9.253
1570465375365,2019-10-07T12.22.55.365,10.932,-77.256,107.439,4.177
1570465375384,2019-10-07T12.22.55.384,10.951,-110.747,196.494,9.848
1570465375405,2019-10-07T12.22.55.405,10.972,-111.098,96.357,6.128
1570465375425,2019-10-07T12.22.55.425,10.992,-67.912,-41.326,-1.235
1570465375446,2019-10-07T12.22.55.446,11.013,-32.881,-69.268,-11.616
1570465375465,2019-10-07T12.22.55.465,11.032,-21.326,-28.643,-11.723
1570465375485,2019-10-07T12.22.55.485,11.052,-17.027,15.625,-2.348
1570465375506,2019-10-07T12.22.55.506,11.073,-21.570,24.207,-4.893
1570465375526,2019-10-07T12.22.55.526,11.093,-29.451,-11.692,-8.720
1570465375546,2019-10-07T12.22.55.546,11.113,-36.951,-38.186,-10.061
1570465375566,2019-10-07T12.22.55.566,11.133,-45.137,-36.006,-12.348
1570465375587,2019-10-07T12.22.55.587,11.154,-50.899,-10.762,-10.915
1570465375607,2019-10-07T12.22.55.607,11.174,-56.555,21.570,-7.957
1570465375628,2019-10-07T12.22.55.628,11.195,-71.082,19.192,-6.753
1570465375647,2019-10-07T12.22.55.647,11.214,-97.912,10.412,-8.643
1570465375667,2019-10-07T12.22.55.667,11.234,-120.732,2.241,-15.823
1570465375688,2019-10-07T12.22.55.688,11.255,-129.421,-27.881,-28.415
1570465375708,2019-10-07T12.22.55.708,11.275,-115.442,-99.116,-33.598
1570465375727,2019-10-07T12.22.55.727,11.294,-106.128,-116.280,-28.460
1570465375748,2019-10-07T12.22.55.748,11.315,-118.933,-66.966,-20.915
1570465375768,2019-10-07T12.22.55.768,11.335,-130.884,-24.588,-16.341
1570465375789,2019-10-07T12.22.55.789,11.356,-143.384,-9.924,-19.741
1570465375809,2019-10-07T12.22.55.809,11.376,-152.805,-22.851,-27.439
1570465375828,2019-10-07T12.22.55.828,11.395,-146.387,-55.884,-35.412
1570465375849,2019-10-07T12.22.55.849,11.416,-131.631,-90.290,-34.954
1570465375869,2019-10-07T12.22.55.869,11.436,-115.564,-102.012,-24.299
1570465375890,2019-10-07T12.22.55.890,11.457,-98.064,-87.241,-11.448
1570465375909,2019-10-07T12.22.55.909,11.476,-71.814,-69.192,-2.759
1570465375929,2019-10-07T12.22.55.929,11.496,-41.631,-50.549,-1.128
1570465375950,2019-10-07T12.22.55.950,11.517,-12.348,-23.232,-6.280
1570465375970,2019-10-07T12.22.55.970,11.537,28.567,5.229,-6.707
1570465375989,2019-10-07T12.22.55.989,11.556,76.250,4.588,-4.116
1570465376010,2019-10-07T12.22.56.010,11.577,120.015,0.991,-1.509
1570465376030,2019-10-07T12.22.56.030,11.597,159.299,27.881,5.945
1570465376051,2019-10-07T12.22.56.051,11.618,193.445,66.280,7.652
1570465376071,2019-10-07T12.22.56.071,11.638,201.189,87.561,2.332
1570465376090,2019-10-07T12.22.56.090,11.657,207.470,31.189,2.896
1570465376111,2019-10-07T12.22.56.111,11.678,222.683,-60.427,4.787
1570465376131,2019-10-07T12.22.56.131,11.698,218.963,-63.887,8.613
1570465376152,2019-10-07T12.22.56.152,11.719,196.326,-6.265,17.241
1570465376171,2019-10-07T12.22.56.171,11.738,167.454,67.287,26.159
1570465376192,2019-10-07T12.22.56.192,11.759,142.012,112.698,33.430
1570465376212,2019-10-07T12.22.56.212,11.779,130.640,90.152,36.402
1570465376233,2019-10-07T12.22.56.233,11.800,124.695,48.323,33.857
1570465376252,2019-10-07T12.22.56.252,11.819,115.137,28.598,26.601
1570465376272,2019-10-07T12.22.56.272,11.839,104.009,25.701,18.277
1570465376293,2019-10-07T12.22.56.293,11.860,90.274,35.625,11.951
1570465376313,2019-10-07T12.22.56.313,11.880,70.427,49.909,4.436
1570465376334,2019-10-07T12.22.56.334,11.901,33.384,40.930,-6.189
1570465376353,2019-10-07T12.22.56.353,11.920,17.744,-6.860,-13.399
1570465376373,2019-10-07T12.22.56.373,11.940,40.457,-86.601,-9.238
1570465376394,2019-10-07T12.22.56.394,11.961,31.357,-61.494,-7.393
1570465376414,2019-10-07T12.22.56.414,11.981,-5.046,55.000,-0.168
1570465376433,2019-10-07T12.22.56.433,12.000,-6.159,45.854,2.287
1570465376454,2019-10-07T12.22.56.454,12.021,7.591,-10.625,-3.811
1570465376474,2019-10-07T12.22.56.474,12.041,12.591,-19.604,-8.034
1570465376495,2019-10-07T12.22.56.495,12.062,11.646,-10.701,-7.439
1570465376514,2019-10-07T12.22.56.514,12.081,8.796,2.927,-4.787
1570465376534,2019-10-07T12.22.56.534,12.101,5.518,18.262,-2.485
1570465376555,2019-10-07T12.22.56.555,12.122,1.677,17.820,-2.287
1570465376575,2019-10-07T12.22.56.575,12.142,-1.601,8.948,-3.262
1570465376594,2019-10-07T12.22.56.594,12.161,-3.902,-1.128,-4.497
1570465376615,2019-10-07T12.22.56.615,12.182,-5.015,-7.927,-4.543
1570465376635,2019-10-07T12.22.56.635,12.202,-5.290,-7.500,-4.268
1570465376656,2019-10-07T12.22.56.656,12.223,-4.207,-4.771,-4.223
1570465376676,2019-10-07T12.22.56.676,12.243,-2.820,-1.997,-3.704
1570465376695,2019-10-07T12.22.56.695,12.262,-2.668,6.189,-2.805
1570465376716,2019-10-07T12.22.56.716,12.283,-2.820,10.061,-2.470
1570465376736,2019-10-07T12.22.56.736,12.303,-2.698,6.067,-2.744
1570465376757,2019-10-07T12.22.56.757,12.324,-2.012,-0.351,-3.064
1570465376776,2019-10-07T12.22.56.776,12.343,-1.479,-2.530,-3.415
1570465376796,2019-10-07T12.22.56.796,12.363,-1.265,-1.463,-3.125
1570465376817,2019-10-07T12.22.56.817,12.384,-0.991,1.189,-2.470
1570465376837,2019-10-07T12.22.56.837,12.404,-0.945,5.274,-1.966
1570465376857,2019-10-07T12.22.56.857,12.424,-0.823,6.601,-1.707
1570465376877,2019-10-07T12.22.56.877,12.444,-0.716,6.372,-1.646
1570465376898,2019-10-07T12.22.56.898,12.465,-0.488,5.899,-1.601
1570465376918,2019-10-07T12.22.56.918,12.485,-0.305,5.899,-1.585
1570465376939,2019-10-07T12.22.56.939,12.506,-0.290,5.107,-1.707
1570465376958,2019-10-07T12.22.56.958,12.525,-0.351,3.674,-1.738
1570465376978,2019-10-07T12.22.56.978,12.545,-0.595,4.162,-1.753
1570465376999,2019-10-07T12.22.56.999,12.566,-0.976,4.268,-1.677
1570465377019,2019-10-07T12.22.57.019,12.586,-1.113,4.070,-1.524
1570465377038,2019-10-07T12.22.57.038,12.605,-1.128,3.918,-1.631
1570465377059,2019-10-07T12.22.57.059,12.626,-0.960,2.226,-1.890
1570465377079,2019-10-07T12.22.57.079,12.646,-0.595,0.610,-2.104
1570465377100,2019-10-07T12.22.57.100,12.667,-0.198,-0.107,-2.104
1570465377119,2019-10-07T12.22.57.119,12.686,-0.183,0.442,-1.936
1570465377139,2019-10-07T12.22.57.139,12.706,-0.274,2.546,-1.448
1570465377160,2019-10-07T12.22.57.160,12.727,-0.625,5.091,-1.159
1570465377180,2019-10-07T12.22.57.180,12.747,-0.747,4.405,-1.159
1570465377201,2019-10-07T12.22.57.201,12.768,-0.960,4.131,-0.945
1570465377220,2019-10-07T12.22.57.220,12.787,-0.930,3.262,-1.037
1570465377240,2019-10-07T12.22.57.240,12.807,-0.549,1.601,-1.006
1570465377261,2019-10-07T12.22.57.261,12.828,-0.320,1.799,-0.899
1570465377281,2019-10-07T12.22.57.281,12.848,-0.183,1.174,-1.006
1570465377300,2019-10-07T12.22.57.300,12.867,-0.168,-0.168,-1.143
1570465377321,2019-10-07T12.22.57.321,12.888,0.015,0.046,-0.930
1570465377341,2019-10-07T12.22.57.341,12.908,0.015,2.378,-0.777
1570465377362,2019-10-07T12.22.57.362,12.929,0.381,1.631,-0.838
1570465377381,2019-10-07T12.22.57.381,12.948,0.595,-0.076,-0.595
1570465377401,2019-10-07T12.22.57.401,12.968,0.427,1.326,-0.396
1570465377422,2019-10-07T12.22.57.422,12.989,0.244,1.921,-0.595
1570465377442,2019-10-07T12.22.57.442,13.009,0.213,-0.061,-0.655
1570465377463,2019-10-07T12.22.57.463,13.030,0.290,-0.137,-0.457
1570465377482,2019-10-07T12.22.57.482,13.049,0.412,1.265,-0.305
1570465377503,2019-10-07T12.22.57.503,13.070,0.640,0.854,-0.335
1570465377523,2019-10-07T12.22.57.523,13.090,0.564,0.457,-0.366
1570465377544,2019-10-07T12.22.57.544,13.111,0.152,1.174,-0.290
1570465377563,2019-10-07T12.22.57.563,13.130,-0.046,0.610,-0.366
1570465377583,2019-10-07T12.22.57.583,13.150,0.000,-0.655,-0.274
1570465377604,2019-10-07T12.22.57.604,13.171,-0.046,0.168,-0.152
1570465377624,2019-10-07T12.22.57.624,13.191,-0.091,1.113,-0.107
1570465377643,2019-10-07T12.22.57.643,13.210,0.046,0.015,-0.213
1570465377664,2019-10-07T12.22.57.664,13.231,0.061,-1.494,-0.305
1570465377684,2019-10-07T12.22.57.684,13.251,-0.061,-1.433,-0.152
1570465377705,2019-10-07T12.22.57.705,13.272,-0.488,-0.488,-0.091
1570465377725,2019-10-07T12.22.57.725,13.292,-0.762,-0.930,0.000
1570465377744,2019-10-07T12.22.57.744,13.311,-0.930,-1.098,0.015
1570465377765,2019-10-07T12.22.57.765,13.332,-0.747,-1.189,-0.168
1570465377785,2019-10-07T12.22.57.785,13.352,-0.518,-2.348,-0.213
1570465377806,2019-10-07T12.22.57.806,13.373,-0.396,-2.104,-0.213
1570465377825,2019-10-07T12.22.57.825,13.392,-0.381,-0.976,-0.061
1570465377845,2019-10-07T12.22.57.845,13.412,-0.427,-1.204,0.030
1570465377866,2019-10-07T12.22.57.866,13.433,-0.518,-1.707,0.015
1570465377886,2019-10-07T12.22.57.886,13.453,-0.320,-1.585,-0.137
1570465377907,2019-10-07T12.22.57.907,13.474,-0.107,-1.707,-0.137
1570465377926,2019-10-07T12.22.57.926,13.493,-0.076,-0.671,0.198
1570465377946,2019-10-07T12.22.57.946,13.513,-0.091,0.503,0.274
1570465377967,2019-10-07T12.22.57.967,13.534,-0.076,-0.046,0.168
1570465377987,2019-10-07T12.22.57.987,13.554,-0.076,-0.762,0.122
1570465378006,2019-10-07T12.22.58.006,13.573,-0.183,-0.579,0.015
1570465378027,2019-10-07T12.22.58.027,13.594,-0.366,-0.046,0.076
1570465378047,2019-10-07T12.22.58.047,13.614,-0.442,0.107,0.061
1570465378068,2019-10-07T12.22.58.068,13.635,-0.351,-0.107,0.061
1570465378087,2019-10-07T12.22.58.087,13.654,-0.198,-0.290,0.000
1570465378108,2019-10-07T12.22.58.108,13.675,-0.137,-0.503,-0.107
1570465378128,2019-10-07T12.22.58.128,13.695,-0.198,-0.244,-0.061
1570465378149,2019-10-07T12.22.58.149,13.716,-0.229,0.457,-0.030
1570465378168,2019-10-07T12.22.58.168,13.735,0.030,0.320,-0.046
1570465378188,2019-10-07T12.22.58.188,13.755,0.427,-0.244,-0.229
1570465378209,2019-10-07T12.22.58.209,13.776,0.442,-0.595,-0.305
1570465378229,2019-10-07T12.22.58.229,13.796,0.198,-0.015,-0.244
1570465378248,2019-10-07T12.22.58.248,13.815,-0.076,0.335,-0.320
1570465378269,2019-10-07T12.22.58.269,13.836,-0.030,-0.152,-0.305
1570465378289,2019-10-07T12.22.58.289,13.856,0.152,-0.061,-0.442
1570465378310,2019-10-07T12.22.58.310,13.877,0.351,-0.488,-0.579
1570465378330,2019-10-07T12.22.58.330,13.897,0.335,-0.244,-0.457
1570465378349,2019-10-07T12.22.58.349,13.916,-0.046,0.732,-0.473
1570465378370,2019-10-07T12.22.58.370,13.937,-0.229,0.412,-0.595
1570465378390,2019-10-07T12.22.58.390,13.957,-0.122,0.152,-0.716
1570465378411,2019-10-07T12.22.58.411,13.978,0.183,-0.884,-0.884
1570465378430,2019-10-07T12.22.58.430,13.997,0.442,-1.037,-0.732
1570465378450,2019-10-07T12.22.58.450,14.017,0.442,1.037,-0.534
1570465378471,2019-10-07T12.22.58.471,14.038,0.229,2.317,-0.442
1570465378491,2019-10-07T12.22.58.491,14.058,0.091,1.845,-0.534
1570465378510,2019-10-07T12.22.58.510,14.077,0.091,1.646,-0.381
1570465378531,2019-10-07T12.22.58.531,14.098,0.030,3.110,-0.152
1570465378551,2019-10-07T12.22.58.551,14.118,0.091,2.317,-0.366
1570465378572,2019-10-07T12.22.58.572,14.139,0.351,-1.280,-0.838
1570465378592,2019-10-07T12.22.58.592,14.159,0.137,-1.829,-0.777
1570465378611,2019-10-07T12.22.58.611,14.178,-0.457,0.793,-0.335
1570465378632,2019-10-07T12.22.58.632,14.199,-0.869,1.829,-0.229
1570465378652,2019-10-07T12.22.58.652,14.219,-0.915,1.540,-0.168
1570465378673,2019-10-07T12.22.58.673,14.240,-0.701,1.341,-0.290
1570465378692,2019-10-07T12.22.58.692,14.259,-0.076,-0.061,-0.488
1570465378712,2019-10-07T12.22.58.712,14.279,0.290,-1.098,-0.579
1570465378733,2019-10-07T12.22.58.733,14.300,0.305,-0.564,-0.381
1570465378754,2019-10-07T12.22.58.754,14.321,0.229,0.366,-0.274
1570465378774,2019-10-07T12.22.58.774,14.341,0.122,0.198,-0.381
1570465378793,2019-10-07T12.22.58.793,14.360,0.244,-0.473,-0.381
1570465378814,2019-10-07T12.22.58.814,14.381,0.320,-0.716,-0.488
1570465378834,2019-10-07T12.22.58.834,14.401,0.427,-1.341,-0.549
1570465378855,2019-10-07T12.22.58.855,14.422,0.213,-1.296,-0.473
1570465378874,2019-10-07T12.22.58.874,14.441,-0.213,-0.549,-0.396
