epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1570459787141,2019-10-07T10.49.47.141,7.171,8.186,46.220,-4.710
1570459787161,2019-10-07T10.49.47.161,7.191,14.802,61.829,5.625
1570459787180,2019-10-07T10.49.47.180,7.210,21.463,34.863,-7.546
1570459787201,2019-10-07T10.49.47.201,7.231,22.226,-11.677,-17.683
1570459787220,2019-10-07T10.49.47.220,7.250,24.527,-41.220,-19.771
1570459787239,2019-10-07T10.49.47.239,7.269,25.884,-31.220,-18.826
1570459787259,2019-10-07T10.49.47.259,7.289,24.695,-21.570,-18.293
1570459787278,2019-10-07T10.49.47.278,7.308,26.463,-36.250,-18.232
1570459787299,2019-10-07T10.49.47.299,7.329,28.034,-48.857,-17.256
1570459787318,2019-10-07T10.49.47.318,7.348,27.119,-44.101,-16.662
1570459787339,2019-10-07T10.49.47.339,7.369,26.799,-34.619,-15.503
1570459787358,2019-10-07T10.49.47.358,7.388,27.713,-35.960,-14.558
1570459787378,2019-10-07T10.49.47.378,7.408,27.393,-39.375,-12.790
1570459787397,2019-10-07T10.49.47.397,7.427,26.784,-25.412,-10.061
1570459787418,2019-10-07T10.49.47.418,7.448,23.720,-8.262,-6.387
1570459787437,2019-10-07T10.49.47.437,7.467,20.198,-2.988,-6.509
1570459787457,2019-10-07T10.49.47.457,7.487,10.183,-6.280,-7.546
1570459787476,2019-10-07T10.49.47.476,7.506,-4.207,-12.652,-6.951
1570459787497,2019-10-07T10.49.47.497,7.527,-13.963,-6.570,-3.186
1570459787516,2019-10-07T10.49.47.516,7.546,-21.372,-0.884,1.875
1570459787536,2019-10-07T10.49.47.536,7.566,-24.924,-0.595,9.070
1570459787555,2019-10-07T10.49.47.555,7.585,-37.546,-2.912,12.637
1570459787576,2019-10-07T10.49.47.576,7.606,-65.610,-16.997,9.893
1570459787595,2019-10-07T10.49.47.595,7.625,-81.662,-28.841,14.238
1570459787615,2019-10-07T10.49.47.615,7.645,-89.680,-28.430,19.207
1570459787634,2019-10-07T10.49.47.634,7.664,-93.171,-53.369,18.201
1570459787655,2019-10-07T10.49.47.655,7.685,-112.729,-88.201,15.701
1570459787674,2019-10-07T10.49.47.674,7.704,-130.732,-76.372,15.686
1570459787694,2019-10-07T10.49.47.694,7.724,-124.207,-10.976,31.692
1570459787714,2019-10-07T10.49.47.714,7.744,-138.826,43.735,32.591
1570459787734,2019-10-07T10.49.47.734,7.764,-156.738,70.732,21.905
1570459787753,2019-10-07T10.49.47.753,7.783,-149.253,32.073,16.067
1570459787774,2019-10-07T10.49.47.774,7.804,-122.896,-27.424,10.945
1570459787793,2019-10-07T10.49.47.793,7.823,-96.326,-32.287,9.436
1570459787813,2019-10-07T10.49.47.813,7.843,-47.805,24.619,21.372
1570459787832,2019-10-07T10.49.47.832,7.862,1.540,90.960,41.326
1570459787853,2019-10-07T10.49.47.853,7.883,50.412,107.866,48.521
1570459787872,2019-10-07T10.49.47.872,7.902,96.555,92.698,40.473
1570459787892,2019-10-07T10.49.47.892,7.922,128.720,68.811,25.076
1570459787911,2019-10-07T10.49.47.911,7.941,146.524,44.939,14.436
1570459787930,2019-10-07T10.49.47.930,7.960,164.238,21.799,11.479
1570459787951,2019-10-07T10.49.47.951,7.981,177.866,-3.598,6.021
1570459787970,2019-10-07T10.49.47.970,8.000,185.290,-5.777,-1.006
1570459787990,2019-10-07T10.49.47.990,8.020,185.716,0.335,3.521
1570459788009,2019-10-07T10.49.48.009,8.039,167.165,5.442,6.585
1570459788030,2019-10-07T10.49.48.030,8.060,123.140,8.552,-1.921
1570459788049,2019-10-07T10.49.48.049,8.079,70.930,3.659,-10.884
1570459788069,2019-10-07T10.49.48.069,8.099,20.457,2.942,-13.552
1570459788089,2019-10-07T10.49.48.089,8.119,-22.317,3.384,-11.951
1570459788109,2019-10-07T10.49.48.109,8.139,-109.924,-13.430,1.067
1570459788128,2019-10-07T10.49.48.128,8.158,-54.604,-40.655,15.762
1570459788149,2019-10-07T10.49.48.149,8.179,40.716,2.912,-7.409
1570459788168,2019-10-07T10.49.48.168,8.198,22.439,42.287,-23.155
1570459788188,2019-10-07T10.49.48.188,8.218,-7.851,20.915,-3.521
1570459788207,2019-10-07T10.49.48.207,8.237,4.131,4.527,4.482
1570459788228,2019-10-07T10.49.48.228,8.258,27.226,9.451,-7.088
1570459788247,2019-10-07T10.49.48.247,8.277,22.439,8.415,-10.335
1570459788267,2019-10-07T10.49.48.267,8.297,19.588,-18.034,-7.805
1570459788286,2019-10-07T10.49.48.286,8.316,24.817,-13.064,-1.966
1570459788307,2019-10-07T10.49.48.307,8.337,29.680,18.064,2.591
1570459788326,2019-10-07T10.49.48.326,8.356,30.259,21.113,1.113
1570459788346,2019-10-07T10.49.48.346,8.376,28.521,-1.524,-2.210
1570459788365,2019-10-07T10.49.48.365,8.395,30.259,-15.107,-3.369
1570459788386,2019-10-07T10.49.48.386,8.416,32.439,-20.320,-5.061
1570459788405,2019-10-07T10.49.48.405,8.435,34.238,-20.229,-6.433
1570459788425,2019-10-07T10.49.48.425,8.455,35.107,-12.957,-5.610
1570459788444,2019-10-07T10.49.48.444,8.474,32.058,-12.378,-8.826
1570459788465,2019-10-07T10.49.48.465,8.495,32.607,-9.787,-10.213
1570459788484,2019-10-07T10.49.48.484,8.514,23.018,-5.290,-8.003
1570459788505,2019-10-07T10.49.48.505,8.535,-2.835,-13.598,-1.433
1570459788524,2019-10-07T10.49.48.524,8.554,-20.854,-24.619,1.677
1570459788544,2019-10-07T10.49.48.544,8.574,-28.780,-15.579,3.262
1570459788563,2019-10-07T10.49.48.563,8.593,-36.982,5.991,8.049
1570459788584,2019-10-07T10.49.48.584,8.614,-46.723,3.811,12.287
1570459788603,2019-10-07T10.49.48.603,8.633,-56.326,-11.509,16.540
1570459788622,2019-10-07T10.49.48.622,8.652,-68.460,-23.216,15.945
1570459788642,2019-10-07T10.49.48.642,8.672,-92.759,-44.299,11.189
1570459788661,2019-10-07T10.49.48.661,8.691,-106.037,-46.357,16.326
1570459788682,2019-10-07T10.49.48.682,8.712,-90.198,-49.665,17.439
1570459788701,2019-10-07T10.49.48.701,8.731,-96.296,-64.314,9.863
1570459788721,2019-10-07T10.49.48.721,8.751,-122.546,-69.619,7.973
1570459788740,2019-10-07T10.49.48.740,8.770,-143.521,-38.277,19.680
1570459788761,2019-10-07T10.49.48.761,8.791,-151.540,41.235,20.564
1570459788780,2019-10-07T10.49.48.780,8.810,-160.457,60.427,11.585
1570459788800,2019-10-07T10.49.48.800,8.830,-155.091,-6.418,-3.034
1570459788819,2019-10-07T10.49.48.819,8.849,-132.073,-66.723,-14.771
1570459788840,2019-10-07T10.49.48.840,8.870,-111.098,-50.915,-17.530
1570459788859,2019-10-07T10.49.48.859,8.889,-68.384,17.149,0.137
1570459788880,2019-10-07T10.49.48.880,8.910,-21.448,86.143,23.948
1570459788899,2019-10-07T10.49.48.899,8.929,27.073,117.363,32.195
1570459788919,2019-10-07T10.49.48.919,8.949,69.893,109.787,23.979
1570459788938,2019-10-07T10.49.48.938,8.968,103.979,76.463,10.168
1570459788959,2019-10-07T10.49.48.959,8.989,128.704,34.970,1.265
1570459788978,2019-10-07T10.49.48.978,9.008,149.771,9.055,-2.409
1570459788998,2019-10-07T10.49.48.998,9.028,172.149,-7.729,-7.729
1570459789017,2019-10-07T10.49.49.017,9.047,189.619,-11.692,-10.762
1570459789038,2019-10-07T10.49.49.038,9.068,198.750,-3.613,0.183
1570459789057,2019-10-07T10.49.49.057,9.087,185.640,15.777,13.140
1570459789077,2019-10-07T10.49.49.077,9.107,149.649,35.290,6.372
1570459789096,2019-10-07T10.49.49.096,9.126,100.869,13.948,-2.912
1570459789117,2019-10-07T10.49.49.117,9.147,56.875,-26.143,-8.887
1570459789136,2019-10-07T10.49.49.136,9.166,2.851,-31.524,-14.665
1570459789156,2019-10-07T10.49.49.156,9.186,-105.625,12.774,-11.448
1570459789175,2019-10-07T10.49.49.175,9.205,-94.131,6.585,10.899
1570459789196,2019-10-07T10.49.49.196,9.226,9.604,-20.945,11.677
1570459789215,2019-10-07T10.49.49.215,9.245,15.534,1.250,-12.485
1570459789236,2019-10-07T10.49.49.236,9.266,-4.482,26.616,-2.439
1570459789255,2019-10-07T10.49.49.255,9.285,-1.052,30.686,10.838
1570459789275,2019-10-07T10.49.49.275,9.305,15.229,32.942,5.503
1570459789294,2019-10-07T10.49.49.294,9.324,16.616,22.820,-4.451
1570459789313,2019-10-07T10.49.49.313,9.343,14.924,-5.198,-7.180
1570459789334,2019-10-07T10.49.49.334,9.364,18.232,-14.832,-5.732
1570459789353,2019-10-07T10.49.49.353,9.383,20.915,-4.512,-3.841
1570459789373,2019-10-07T10.49.49.373,9.403,23.262,-2.851,-2.393
1570459789392,2019-10-07T10.49.49.392,9.422,25.960,-7.530,0.076
1570459789413,2019-10-07T10.49.49.413,9.443,29.436,-0.762,2.866
1570459789432,2019-10-07T10.49.49.432,9.462,35.793,14.405,3.186
1570459789452,2019-10-07T10.49.49.452,9.482,42.927,12.348,0.930
1570459789471,2019-10-07T10.49.49.471,9.501,46.784,2.942,-1.646
1570459789492,2019-10-07T10.49.49.492,9.522,40.122,1.052,-2.896
1570459789511,2019-10-07T10.49.49.511,9.541,34.253,-0.061,-3.918
1570459789531,2019-10-07T10.49.49.531,9.561,30.183,-4.954,-4.649
1570459789550,2019-10-07T10.49.49.550,9.580,31.113,-12.835,-8.491
1570459789571,2019-10-07T10.49.49.571,9.601,10.762,-28.140,-5.655
1570459789590,2019-10-07T10.49.49.590,9.620,-18.293,-41.677,-4.375
1570459789611,2019-10-07T10.49.49.611,9.641,-29.970,-36.875,-1.143
1570459789630,2019-10-07T10.49.49.630,9.660,-37.439,-5.869,7.363
1570459789650,2019-10-07T10.49.49.650,9.680,-44.726,15.518,12.409
1570459789669,2019-10-07T10.49.49.669,9.699,-53.369,13.598,10.030
1570459789690,2019-10-07T10.49.49.690,9.720,-53.902,-3.277,6.753
1570459789709,2019-10-07T10.49.49.709,9.739,-43.064,-17.668,5.640
1570459789729,2019-10-07T10.49.49.729,9.759,-36.540,-28.872,5.396
1570459789748,2019-10-07T10.49.49.748,9.778,-41.829,-55.671,3.628
1570459789769,2019-10-07T10.49.49.769,9.799,-51.387,-65.549,7.119
1570459789788,2019-10-07T10.49.49.788,9.818,-53.125,-64.512,8.582
1570459789808,2019-10-07T10.49.49.808,9.838,-47.530,-59.848,7.561
1570459789827,2019-10-07T10.49.49.827,9.857,-70.122,-33.887,5.442
1570459789848,2019-10-07T10.49.49.848,9.878,-171.890,12.027,8.613
1570459789867,2019-10-07T10.49.49.867,9.897,-219.421,33.918,15.320
1570459789887,2019-10-07T10.49.49.887,9.917,-166.845,1.418,9.055
1570459789906,2019-10-07T10.49.49.906,9.936,-167.363,-39.375,8.232
1570459789927,2019-10-07T10.49.49.927,9.957,-139.710,-48.064,4.954
1570459789946,2019-10-07T10.49.49.946,9.976,-97.729,-29.817,6.326
1570459789965,2019-10-07T10.49.49.965,9.995,-58.552,5.213,11.494
1570459789986,2019-10-07T10.49.49.986,10.016,-9.466,34.878,14.070
1570459790005,2019-10-07T10.49.50.005,10.035,38.201,48.308,15.137
1570459790025,2019-10-07T10.49.50.025,10.055,80.122,36.220,11.646
1570459790044,2019-10-07T10.49.50.044,10.074,114.024,9.802,3.537
1570459790065,2019-10-07T10.49.50.065,10.095,142.561,-9.726,-2.820
1570459790084,2019-10-07T10.49.50.084,10.114,169.238,-20.701,-7.500
1570459790104,2019-10-07T10.49.50.104,10.134,189.604,-19.329,-16.524
1570459790123,2019-10-07T10.49.50.123,10.153,201.966,-7.942,-24.375
1570459790144,2019-10-07T10.49.50.144,10.174,201.524,0.030,-17.820
1570459790163,2019-10-07T10.49.50.163,10.193,179.680,7.363,-2.790
1570459790183,2019-10-07T10.49.50.183,10.213,144.832,8.049,3.780
1570459790202,2019-10-07T10.49.50.202,10.232,122.988,-6.113,0.381
1570459790223,2019-10-07T10.49.50.223,10.253,110.442,-22.134,-7.729
1570459790242,2019-10-07T10.49.50.242,10.272,106.738,-32.683,-14.512
1570459790262,2019-10-07T10.49.50.262,10.292,38.750,-12.591,-6.479
1570459790281,2019-10-07T10.49.50.281,10.311,-46.463,24.695,-2.104
1570459790302,2019-10-07T10.49.50.302,10.332,17.348,2.652,-10.061
1570459790321,2019-10-07T10.49.50.321,10.351,16.235,-44.268,-24.421
1570459790341,2019-10-07T10.49.50.341,10.371,-3.232,-37.530,-18.659
1570459790361,2019-10-07T10.49.50.361,10.391,4.832,-25.000,-7.820
1570459790381,2019-10-07T10.49.50.381,10.411,14.070,-6.189,-6.921
1570459790400,2019-10-07T10.49.50.400,10.430,9.802,20.854,-2.744
1570459790421,2019-10-07T10.49.50.421,10.451,-2.485,9.268,-3.948
1570459790440,2019-10-07T10.49.50.440,10.470,-7.027,-0.655,-6.738
1570459790460,2019-10-07T10.49.50.460,10.490,-6.738,15.000,-2.622
1570459790479,2019-10-07T10.49.50.479,10.509,-8.338,29.360,1.006
1570459790500,2019-10-07T10.49.50.500,10.530,-10.915,22.851,-0.686
1570459790519,2019-10-07T10.49.50.519,10.549,-10.549,4.604,-3.140
1570459790539,2019-10-07T10.49.50.539,10.569,-8.216,-4.543,-4.909
1570459790558,2019-10-07T10.49.50.558,10.588,-6.113,-3.735,-5.716
1570459790577,2019-10-07T10.49.50.577,10.607,-6.250,0.168,-5.091
1570459790598,2019-10-07T10.49.50.598,10.628,-7.622,-0.610,-4.527
1570459790617,2019-10-07T10.49.50.617,10.647,-8.537,-3.674,-4.421
1570459790637,2019-10-07T10.49.50.637,10.667,-7.241,-3.034,-3.857
1570459790656,2019-10-07T10.49.50.656,10.686,-4.970,0.869,-3.262
1570459790677,2019-10-07T10.49.50.677,10.707,-4.695,4.832,-2.835
1570459790696,2019-10-07T10.49.50.696,10.726,-5.579,7.409,-1.936
1570459790716,2019-10-07T10.49.50.716,10.746,-6.433,6.814,-1.616
1570459790736,2019-10-07T10.49.50.736,10.766,-6.753,3.125,-2.073
1570459790756,2019-10-07T10.49.50.756,10.786,-5.274,1.174,-2.119
1570459790775,2019-10-07T10.49.50.775,10.805,-4.116,4.451,-1.220
1570459790796,2019-10-07T10.49.50.796,10.826,-4.024,6.402,-1.037
1570459790815,2019-10-07T10.49.50.815,10.845,-4.040,5.152,-1.189
1570459790835,2019-10-07T10.49.50.835,10.865,-3.872,4.345,-1.098
1570459790854,2019-10-07T10.49.50.854,10.884,-3.399,5.061,-0.884
1570459790875,2019-10-07T10.49.50.875,10.905,-2.851,5.351,-0.930
1570459790894,2019-10-07T10.49.50.894,10.924,-2.332,3.521,-1.098
1570459790914,2019-10-07T10.49.50.914,10.944,-2.256,1.677,-1.143
1570459790933,2019-10-07T10.49.50.933,10.963,-1.966,-1.997,-1.662
1570459790954,2019-10-07T10.49.50.954,10.984,-1.723,-5.198,-1.540
1570459790973,2019-10-07T10.49.50.973,11.003,-1.677,-3.796,-0.899
1570459790993,2019-10-07T10.49.50.993,11.023,-1.646,-1.677,-0.503
1570459791012,2019-10-07T10.49.51.012,11.042,-1.174,-0.503,-0.137
1570459791033,2019-10-07T10.49.51.033,11.063,-0.701,-0.655,0.030
1570459791052,2019-10-07T10.49.51.052,11.082,-0.534,-1.616,0.290
1570459791072,2019-10-07T10.49.51.072,11.102,-0.884,-0.610,0.640
1570459791091,2019-10-07T10.49.51.091,11.121,-1.021,-0.640,0.869
1570459791112,2019-10-07T10.49.51.112,11.142,-0.869,-0.549,1.006
1570459791131,2019-10-07T10.49.51.131,11.161,-0.762,0.091,1.143
1570459791152,2019-10-07T10.49.51.152,11.182,-0.869,0.823,1.387
1570459791171,2019-10-07T10.49.51.171,11.201,-0.915,0.579,1.448
1570459791191,2019-10-07T10.49.51.191,11.221,-0.899,-0.168,1.418
1570459791210,2019-10-07T10.49.51.210,11.240,-0.823,-1.204,1.174
1570459791229,2019-10-07T10.49.51.229,11.259,-0.716,-1.601,1.174
1570459791250,2019-10-07T10.49.51.250,11.280,-0.716,-0.381,1.250
1570459791269,2019-10-07T10.49.51.269,11.299,-0.244,0.091,1.265
1570459791289,2019-10-07T10.49.51.289,11.319,0.152,-0.274,1.098
1570459791308,2019-10-07T10.49.51.308,11.338,0.686,-2.165,0.640
1570459791329,2019-10-07T10.49.51.329,11.359,0.884,-3.598,0.534
1570459791348,2019-10-07T10.49.51.348,11.378,0.716,-2.790,0.610
1570459791368,2019-10-07T10.49.51.368,11.398,0.534,-3.064,0.442
1570459791387,2019-10-07T10.49.51.387,11.417,0.640,-3.704,0.351
1570459791408,2019-10-07T10.49.51.408,11.438,0.808,-2.530,0.335
1570459791427,2019-10-07T10.49.51.427,11.457,1.021,-1.250,0.366
1570459791447,2019-10-07T10.49.51.447,11.477,1.159,-0.808,0.442
1570459791466,2019-10-07T10.49.51.466,11.496,1.006,-0.412,0.534
1570459791487,2019-10-07T10.49.51.487,11.517,0.762,-0.015,0.457
1570459791506,2019-10-07T10.49.51.506,11.536,0.793,0.152,0.442
1570459791527,2019-10-07T10.49.51.527,11.557,0.473,0.107,0.366
1570459791546,2019-10-07T10.49.51.546,11.576,0.381,-0.808,0.061
1570459791566,2019-10-07T10.49.51.566,11.596,0.671,-0.579,-0.030
1570459791585,2019-10-07T10.49.51.585,11.615,0.579,-0.762,0.000
1570459791606,2019-10-07T10.49.51.606,11.636,0.595,-1.143,-0.030
1570459791625,2019-10-07T10.49.51.625,11.655,0.625,-0.320,0.152
1570459791645,2019-10-07T10.49.51.645,11.675,0.671,-0.503,0.000
1570459791664,2019-10-07T10.49.51.664,11.694,1.006,-0.777,-0.091
1570459791685,2019-10-07T10.49.51.685,11.715,0.915,-0.290,-0.122
1570459791704,2019-10-07T10.49.51.704,11.734,0.854,0.061,-0.091
1570459791724,2019-10-07T10.49.51.724,11.754,0.838,0.625,0.000
1570459791743,2019-10-07T10.49.51.743,11.773,0.579,0.945,0.061
1570459791764,2019-10-07T10.49.51.764,11.794,0.655,0.732,-0.015
1570459791783,2019-10-07T10.49.51.783,11.813,0.716,0.305,-0.046
1570459791803,2019-10-07T10.49.51.803,11.833,0.838,0.259,-0.046
1570459791822,2019-10-07T10.49.51.822,11.852,1.067,0.625,0.015
1570459791843,2019-10-07T10.49.51.843,11.873,1.113,0.518,0.030
1570459791862,2019-10-07T10.49.51.862,11.892,1.067,0.183,-0.183
1570459791881,2019-10-07T10.49.51.881,11.911,0.976,-0.488,-0.457
1570459791902,2019-10-07T10.49.51.902,11.932,0.808,-0.808,-0.335
1570459791921,2019-10-07T10.49.51.921,11.951,0.777,0.274,-0.229
1570459791941,2019-10-07T10.49.51.941,11.971,0.808,1.220,-0.259
1570459791960,2019-10-07T10.49.51.960,11.990,1.037,0.915,-0.427
1570459791981,2019-10-07T10.49.51.981,12.011,1.189,0.076,-0.518
1570459792000,2019-10-07T10.49.52.000,12.030,1.098,-0.549,-0.625
1570459792020,2019-10-07T10.49.52.020,12.050,0.960,-0.229,-0.534
1570459792039,2019-10-07T10.49.52.039,12.069,0.899,0.625,-0.442
1570459792060,2019-10-07T10.49.52.060,12.090,0.777,1.082,-0.503
1570459792079,2019-10-07T10.49.52.079,12.109,0.777,1.037,-0.518
1570459792099,2019-10-07T10.49.52.099,12.129,0.899,1.418,-0.473
1570459792118,2019-10-07T10.49.52.118,12.148,0.884,0.884,-0.625
1570459792139,2019-10-07T10.49.52.139,12.169,1.159,-0.412,-0.838
1570459792158,2019-10-07T10.49.52.158,12.188,1.433,-0.015,-0.823
1570459792178,2019-10-07T10.49.52.178,12.208,1.616,0.671,-0.610
1570459792197,2019-10-07T10.49.52.197,12.227,1.753,1.220,-0.625
1570459792218,2019-10-07T10.49.52.218,12.248,1.570,1.326,-0.640
1570459792237,2019-10-07T10.49.52.237,12.267,1.372,1.067,-0.793
1570459792257,2019-10-07T10.49.52.257,12.287,1.387,1.128,-0.854
1570459792277,2019-10-07T10.49.52.277,12.307,1.357,0.747,-0.884
1570459792297,2019-10-07T10.49.52.297,12.327,1.433,-0.137,-0.884
1570459792316,2019-10-07T10.49.52.316,12.346,1.372,-0.015,-0.762
1570459792337,2019-10-07T10.49.52.337,12.367,1.220,1.037,-0.686
1570459792356,2019-10-07T10.49.52.356,12.386,1.037,2.515,-0.579
1570459792376,2019-10-07T10.49.52.376,12.406,1.098,3.933,-0.442
1570459792395,2019-10-07T10.49.52.395,12.425,1.113,4.710,-0.229
1570459792416,2019-10-07T10.49.52.416,12.446,1.128,4.360,-0.427
1570459792435,2019-10-07T10.49.52.435,12.465,1.250,3.110,-0.655
1570459792455,2019-10-07T10.49.52.455,12.485,1.341,2.271,-0.793
1570459792474,2019-10-07T10.49.52.474,12.504,1.784,2.241,-0.686
1570459792493,2019-10-07T10.49.52.493,12.523,2.866,2.165,-0.625
1570459792514,2019-10-07T10.49.52.514,12.544,3.704,1.006,-1.067
1570459792533,2019-10-07T10.49.52.533,12.563,3.567,0.274,-1.341
1570459792553,2019-10-07T10.49.52.553,12.583,2.485,0.793,-1.235
1570459792572,2019-10-07T10.49.52.572,12.602,1.509,0.960,-1.082
1570459792593,2019-10-07T10.49.52.593,12.623,0.884,-0.122,-1.006
1570459792612,2019-10-07T10.49.52.612,12.642,0.351,-0.473,-0.762
1570459792632,2019-10-07T10.49.52.632,12.662,-0.366,1.845,-0.595
1570459792652,2019-10-07T10.49.52.652,12.682,-2.027,3.643,-0.564
1570459792672,2019-10-07T10.49.52.672,12.702,-6.540,4.817,-0.091
1570459792691,2019-10-07T10.49.52.691,12.721,-14.756,6.341,0.152
1570459792712,2019-10-07T10.49.52.712,12.742,-18.247,6.585,-0.381
1570459792731,2019-10-07T10.49.52.731,12.761,-11.601,6.143,-1.098
1570459792751,2019-10-07T10.49.52.751,12.781,-4.878,5.122,-1.296
1570459792770,2019-10-07T10.49.52.770,12.800,-2.332,3.750,-1.509
1570459792791,2019-10-07T10.49.52.791,12.821,-0.808,3.201,-1.814
1570459792810,2019-10-07T10.49.52.810,12.840,-0.061,3.582,-1.799
1570459792830,2019-10-07T10.49.52.830,12.860,0.320,4.893,-1.768
1570459792849,2019-10-07T10.49.52.849,12.879,1.174,4.848,-1.707
1570459792870,2019-10-07T10.49.52.870,12.900,1.784,2.591,-1.601
1570459792889,2019-10-07T10.49.52.889,12.919,1.585,0.335,-1.814
1570459792909,2019-10-07T10.49.52.909,12.939,1.524,-0.274,-1.723
1570459792928,2019-10-07T10.49.52.928,12.958,1.448,0.595,-1.341
1570459792949,2019-10-07T10.49.52.949,12.979,1.067,1.341,-1.113
1570459792968,2019-10-07T10.49.52.968,12.998,0.549,2.104,-0.930
1570459792988,2019-10-07T10.49.52.988,13.018,0.274,2.683,-0.854
1570459793007,2019-10-07T10.49.53.007,13.037,0.305,1.936,-0.899
1570459793028,2019-10-07T10.49.53.028,13.058,0.335,0.610,-0.823
1570459793047,2019-10-07T10.49.53.047,13.077,0.457,1.189,-0.732
1570459793068,2019-10-07T10.49.53.068,13.098,0.595,2.896,-0.686
1570459793087,2019-10-07T10.49.53.087,13.117,0.579,2.973,-0.808
1570459793107,2019-10-07T10.49.53.107,13.137,0.564,1.585,-0.854
1570459793126,2019-10-07T10.49.53.126,13.156,0.686,2.378,-0.716
1570459793145,2019-10-07T10.49.53.145,13.175,0.671,3.247,-0.716
1570459793166,2019-10-07T10.49.53.166,13.196,0.549,2.774,-0.823
1570459793185,2019-10-07T10.49.53.185,13.215,0.503,2.287,-1.006
1570459793205,2019-10-07T10.49.53.205,13.235,0.488,1.540,-1.250
1570459793224,2019-10-07T10.49.53.224,13.254,0.640,0.854,-1.326
1570459793245,2019-10-07T10.49.53.245,13.275,0.808,0.854,-1.402
1570459793264,2019-10-07T10.49.53.264,13.294,0.869,0.945,-1.448
1570459793284,2019-10-07T10.49.53.284,13.314,0.854,1.082,-1.357
1570459793303,2019-10-07T10.49.53.303,13.333,0.518,1.631,-1.113
1570459793324,2019-10-07T10.49.53.324,13.354,0.122,1.936,-1.174
1570459793343,2019-10-07T10.49.53.343,13.373,-0.168,1.174,-1.220
1570459793363,2019-10-07T10.49.53.363,13.393,-0.396,0.838,-1.128
1570459793382,2019-10-07T10.49.53.382,13.412,-0.488,0.884,-1.006
1570459793403,2019-10-07T10.49.53.403,13.433,-0.655,1.220,-0.915
1570459793422,2019-10-07T10.49.53.422,13.452,-0.884,0.991,-0.976
1570459793443,2019-10-07T10.49.53.443,13.473,-1.052,0.473,-0.960
1570459793462,2019-10-07T10.49.53.462,13.492,-1.098,0.518,-0.884
1570459793482,2019-10-07T10.49.53.482,13.512,-1.052,1.326,-0.777
1570459793501,2019-10-07T10.49.53.501,13.531,-1.113,1.021,-0.854
1570459793522,2019-10-07T10.49.53.522,13.552,-0.991,0.488,-0.793
1570459793541,2019-10-07T10.49.53.541,13.571,-0.915,1.707,-0.503
1570459793561,2019-10-07T10.49.53.561,13.591,-1.006,2.820,-0.320
1570459793580,2019-10-07T10.49.53.580,13.610,-1.174,3.064,-0.259
1570459793601,2019-10-07T10.49.53.601,13.631,-1.265,3.095,-0.274
1570459793620,2019-10-07T10.49.53.620,13.650,-1.098,2.759,-0.442
1570459793640,2019-10-07T10.49.53.640,13.670,-0.762,1.875,-0.518
1570459793659,2019-10-07T10.49.53.659,13.689,-0.564,0.838,-0.503
1570459793680,2019-10-07T10.49.53.680,13.710,-0.396,0.716,-0.595
1570459793699,2019-10-07T10.49.53.699,13.729,-0.305,1.296,-0.518
1570459793719,2019-10-07T10.49.53.719,13.749,-0.427,2.012,-0.335
1570459793738,2019-10-07T10.49.53.738,13.768,-0.564,2.912,-0.137
1570459793757,2019-10-07T10.49.53.757,13.787,-0.823,3.155,-0.259
1570459793778,2019-10-07T10.49.53.778,13.808,-0.976,1.448,-0.518
1570459793797,2019-10-07T10.49.53.797,13.827,-0.991,0.046,-0.534
1570459793818,2019-10-07T10.49.53.818,13.848,-1.037,-0.808,-0.595
1570459793837,2019-10-07T10.49.53.837,13.867,-1.082,-0.427,-0.473
1570459793857,2019-10-07T10.49.53.857,13.887,-1.280,0.534,-0.290
1570459793878,2019-10-07T10.49.53.878,13.908,-1.402,0.534,-0.229
1570459793897,2019-10-07T10.49.53.897,13.927,-1.418,1.021,-0.168
1570459793916,2019-10-07T10.49.53.916,13.946,-1.341,1.707,-0.152
1570459793936,2019-10-07T10.49.53.936,13.966,-1.128,2.454,-0.137
1570459793955,2019-10-07T10.49.53.955,13.985,-1.021,1.738,-0.335
1570459793976,2019-10-07T10.49.53.976,14.006,-0.838,-0.335,-0.579
1570459793995,2019-10-07T10.49.53.995,14.025,-0.595,-0.503,-0.762
1570459794015,2019-10-07T10.49.54.015,14.045,-0.579,-0.457,-0.884
1570459794034,2019-10-07T10.49.54.034,14.064,-0.442,-0.244,-0.610
1570459794055,2019-10-07T10.49.54.055,14.085,-0.595,1.433,-0.366
1570459794074,2019-10-07T10.49.54.074,14.104,-1.067,2.713,-0.412
1570459794094,2019-10-07T10.49.54.094,14.124,-1.570,1.509,-0.579
1570459794113,2019-10-07T10.49.54.113,14.143,-1.585,1.524,-0.412
1570459794134,2019-10-07T10.49.54.134,14.164,-1.265,2.363,-0.412
1570459794153,2019-10-07T10.49.54.153,14.183,-1.082,1.341,-0.503
1570459794174,2019-10-07T10.49.54.174,14.204,-1.204,0.366,-0.442
1570459794193,2019-10-07T10.49.54.193,14.223,-1.494,0.762,-0.335
1570459794213,2019-10-07T10.49.54.213,14.243,-1.631,1.204,-0.244
1570459794232,2019-10-07T10.49.54.232,14.262,-1.387,0.732,-0.244
1570459794253,2019-10-07T10.49.54.253,14.283,-0.945,0.046,-0.183
